,User ID,Date,Language,Text
1198,1568285964325523462,2022-09-09 17:11:25+00:00,en,"(In case it’s not obvious, that was a joke. Clearly there are other people who want marijuana to remain illegal to control its bad effects because they think imprisoning people and destroying their lives and those of their families is the way to stop those bad effects. 🙄)"
1199,1568285870540881921,2022-09-09 17:11:03+00:00,en,"RT @thejesshuffman: @OmarRiverosays Yes. We did it in Canada. No one exploded. Additionally, Deloitte estimates the legal cannabis industry…"
1200,1568285139901509632,2022-09-09 17:08:09+00:00,en,The only people who want marijuana to remain criminalized are those who want to keep getting their weed for free by pretending to be cops so they can confiscate it from stoners.
1201,1568284804516282369,2022-09-09 17:06:49+00:00,en,Supporting DFL candidates IS supporting marijuana legalization https://t.co/MvlKVa98lI
1202,1568284103924932609,2022-09-09 17:04:02+00:00,en,"Florida puts restrictions on medical marijuana use
https://t.co/YHg3DRsABj"
1203,1568283508807720960,2022-09-09 17:01:40+00:00,en,Never had an ok looking weed man then again it could be the weed.
1204,1568283218016894977,2022-09-09 17:00:31+00:00,en,"@averyhatestwt @upzone_CA @JoeyMauro1 I haven't regularly smoked weed in like eight years, but isn't flavored tobacco mostly just blunts now? which is pretty low on the harm scale in terms of like tobacco generally."
1205,1568282505912135681,2022-09-09 16:57:41+00:00,en,RT @GetItRightonMJ: Hats off to @LaTimes’s @paigestjohn for Pulitzer quality investigative reporting on how widespread illegal growing oper…
1206,1568282399674605570,2022-09-09 16:57:16+00:00,en,RT @GetItRightonMJ: Tell @CaGovernor to keep promise made to CA voters by #Prop64 &amp; VETO #SB1186! Bill would undermine local gov’s ability…
1207,1568282090927706112,2022-09-09 16:56:02+00:00,en,"So Hard But So Satisfying🥹🍁👏🏼

Warning: may be habit forming. Unlawful outside Washington State. It is illegal to operate a motor vehicle while under the influence of marijuana. Smoking is hazardous to your health
#nothingforsaleonline #21andup #weed #weedmeme #perfecthigh #pot https://t.co/aPAyHCMgUp"
1208,1568281630992654336,2022-09-09 16:54:12+00:00,en,Weed Whackers give grass shape ups 🍃
1209,1568281558783508481,2022-09-09 16:53:55+00:00,en,RT @Peter_Grinspoon: Is it actually true 70-80% of weed legally sold in dispensaries in CA grown illegally? (that's the argument; illegal g…
1210,1568280899929743363,2022-09-09 16:51:18+00:00,en,RT @CannabisLaw_TM: Turbulent times from the perspective of civil litigation. Read @MattPMaurer's latest article in @GrowOpportunity: https…
1211,1568280880686469121,2022-09-09 16:51:13+00:00,en,"@TinysFarm_CA Resilience may take some redefining our prejudices of what food is. Fried grass hoppers anyone? Weed salad? Native berries? It is going to engage all our creativity and talent, like children. I don't have much talent or time, but its fun trying new things."
1212,1568280196741996544,2022-09-09 16:48:30+00:00,en,"@daylilies2 @OmarRiverosays @OccupyDemocrats The point made finally‼️Arrests for marijuana are motivated by profits. Lawyers, courts, cops, task forces, probation officers, after care, all support profiting off incarceration of consensual offenders selling or possessing a harmless plant. 🙌 😎👍#failedstate #weedisfreedom"
1213,1568279930261086213,2022-09-09 16:47:27+00:00,en,We have med marijuana &amp; many use it. Having recreational marijuana will only make many of our problems worse. Can we be competitive 4 good paying jobs that require drug testing with more people using drugs? Visit https://t.co/JsVajlfc7c TODAY to find out the TRUTH about Issue 4.
1214,1568279532209340416,2022-09-09 16:45:52+00:00,en,"@youknowmeasdan @ReynellDelane @Gretchen415 @jaxPYL Depends on where you go in CA. The upper 1/3 of the state is pretty empty. Nothing but deep woods, beautiful beaches, and weed farms."
1215,1568279222732394498,2022-09-09 16:44:38+00:00,en,RT @Peter_Grinspoon: Is it actually true 70-80% of weed legally sold in dispensaries in CA grown illegally? (that's the argument; illegal g…
1216,1568278598574014465,2022-09-09 16:42:09+00:00,en,Getting sober from Marijuana. Gonna be difficult for me since I use it to curb my anxiety. But it’s something I wanna do.
1217,1568278137602990086,2022-09-09 16:40:19+00:00,en,New Review out on my Youtube https://t.co/2Lvo4oWlJS Tap in @JKDistroCali #jkdistro #Mmemberville #stoners #stoner #cannabis #CannabisCommunity #cannabisculture #420friendly #420community #420Life https://t.co/gG6cc6nbcT
1218,1568278111162368001,2022-09-09 16:40:13+00:00,en,@Mouserat_fan2 Hey you're in my stomping grounds come buy weed at my store haha
1219,1568278005902102528,2022-09-09 16:39:48+00:00,en,@OmarRiverosays Legal weed is now too damn expensive.
1220,1568277893905633281,2022-09-09 16:39:21+00:00,en,"Good morning fam! This picture accurately depicts my mental health and how marijuana HELPS. I know many of you can relate. It has been a long, hard week. If nobody has told you today you are fucking awesome and loved! #MentalHealthMatters #Stonerfam #Mmemberville #BeKindAlways https://t.co/SXXnezjAFm"
1221,1568277488513564674,2022-09-09 16:37:45+00:00,en,"Weed Wacker - no really !! 
Plane Powered by AND made of Hemp  https://t.co/Rw7Vp1QiPy  #goodONCEreal https://t.co/BSyNUR6P8Q"
1222,1568277081355698176,2022-09-09 16:36:08+00:00,en,They should have farmers markets for weed
1223,1568276855320625158,2022-09-09 16:35:14+00:00,en,RT @Peter_Grinspoon: Is it actually true 70-80% of weed legally sold in dispensaries in CA grown illegally? (that's the argument; illegal g…
1224,1568275197601484800,2022-09-09 16:28:38+00:00,en,@richardfortin7 @EdwardEvilap @OmarRiverosays Read about Canada's provisions here: https://t.co/y7A3igjTae
1225,1568274240205475847,2022-09-09 16:24:50+00:00,en,ATL Weed Is ⛽ Stop Messing With Wannabe Plugs 🤷🏻‍♂️ https://t.co/hBhavYRtUc
1226,1568273129788829698,2022-09-09 16:20:25+00:00,en,He gone say he gone smoke weed while he there…just bring me a pack of my own back 😭 I can handle the rest
1227,1568272974356140035,2022-09-09 16:19:48+00:00,en,YES! Cause I own weed stocks and I wanna make some damn money! https://t.co/JumFoZykvW
1228,1568272703999680513,2022-09-09 16:18:44+00:00,en,"RT @dizzydizzydazed: HELP! I am chronically ill and homeless, and I really need help getting my medications/aids! I need medical cannabis t…"
1229,1568272153103183874,2022-09-09 16:16:33+00:00,en,RT @jfberke: I’m skeptical of the officer’s claim that 70-80% of cannabis at legal dispensaries in CA is illegally cultivated (track-and-tr…
1230,1568272130814484488,2022-09-09 16:16:27+00:00,en,I’m skeptical of the officer’s claim that 70-80% of cannabis at legal dispensaries in CA is illegally cultivated (track-and-trace systems exist) but this is the key argument for reducing regulations for legal growers to ensure cannabis isn’t produced through human trafficking. https://t.co/WAtCkajVcl
1231,1568271667981344770,2022-09-09 16:14:37+00:00,en,Make sure you smoke plenty of weed today
1232,1568270526560485376,2022-09-09 16:10:05+00:00,en,Hats off to @LaTimes’s @paigestjohn for Pulitzer quality investigative reporting on how widespread illegal growing operations have become in CA since legalization in 2016. Listen to her interviewed about her explosive story on @KCBSRadio! https://t.co/kv9fguA3mf
1233,1568270395937280001,2022-09-09 16:09:34+00:00,en,"@Dennis_Porter_ 🤣🤣🤣🤣🤣🤣

Stabilize the grid? 🤣🤣🤣🤣🤣🤣

Better grow Cannabis with LED lights than try to mine buttcoin.

Proof of Waste."
1234,1568269570045001728,2022-09-09 16:06:17+00:00,en,mama mia imma gonna be smokin sum weed tonite !!
1235,1568269432635510784,2022-09-09 16:05:44+00:00,en,Had a weed delivery yesterday and they forgot my hash so when I texted the customer support to tell them it was missing they texted back “that sucks” 😩
1236,1568269047204311043,2022-09-09 16:04:12+00:00,en,"Learn more about #CannabisUse in this new video series from the Cannabis KE Hub. Hear from experts on variety of topics, including #autism spectrum disorder, the perinatal period, #psychosis, and pharmacology.  Start watching today: https://t.co/J9WS0eYKjR 
@CAMHnews"
1237,1568268997245943815,2022-09-09 16:04:00+00:00,en,"The Market Herald’s Weekly #Cannabis Report – Sept 9, 2022 https://t.co/tJi6K0eaMc #stocks #markets #trading https://t.co/A7eI9CPwIF"
1238,1568268823647916035,2022-09-09 16:03:19+00:00,en,"It's ragweed season, and about 10% of the population experiences uncontrollable allergies as a result. Urban pesticides are a safe and effective tool to control this unwanted weed. Learn more here: https://t.co/mgZjphv4mG"
1239,1568268470743191552,2022-09-09 16:01:55+00:00,en,Why y’all feel like smoking weed every day isn’t an addiction? Lol
1240,1568268382427922435,2022-09-09 16:01:34+00:00,en,"With four stores exclusively in small towns across British Columbia, Rural Leaf Cannabis is true to its name in location, design, and its community-minded approach. Read about our featured retailer https://t.co/bHgPNg50ka
#cannabisretailer #cannabisretail https://t.co/nDqyhgrGy2"
1241,1568268236231430144,2022-09-09 16:00:59+00:00,en,Turbulent times from the perspective of civil litigation. Read @MattPMaurer's latest article in @GrowOpportunity: https://t.co/g0dgSwG2kS https://t.co/wQxTYBzc3x
1242,1568267329829584896,2022-09-09 15:57:23+00:00,en,@OmarRiverosays YES! It’s a plant and it was criminalized to persecute African Americans!!! Yes to Cannabis and alcohol or no to both!
1243,1568266775967694852,2022-09-09 15:55:11+00:00,en,"I hate smoking weed, I get too high and shut up"
1244,1568266689036296193,2022-09-09 15:54:50+00:00,en,"@Candlewood just so you know you’re on the verge of losing an employee over favoritism in Wichita Falls location. Housekeeping is treated poorly and severely underpaid, when others are goofing around, smoking weed on the clock. Attached msg from “my manager” https://t.co/LTPUB8mz43"
1245,1568266400376197121,2022-09-09 15:53:41+00:00,en,YES and then get everyone out of jail who’s in there on marijuana charges  🙌 https://t.co/m8PphsLuxs
1246,1568265153946288128,2022-09-09 15:48:44+00:00,en,No woman: No Cry; No weed : Cry
1247,1568264889981960194,2022-09-09 15:47:41+00:00,en,"@Archidork_1 @RpsAgainstTrump 6#from my ideal body weight, pandemic, homegrown weed and an ability to bake breads, well my fatass is up to #20!"
1248,1568264094712737795,2022-09-09 15:44:31+00:00,en,"Absolutely. 

If we’re going to negotiate the release of @brittneygriner with Russia and possibly offer up a Russian Spy for her release, the least we can do is decriminalize Marijuana and release all non-violent drug offenders nationwide. 

Seems fair &amp; not hypocritical. https://t.co/LLybwk3Qed"
1249,1568264038571995143,2022-09-09 15:44:18+00:00,en,"RT @snoopdoggslungz: 📸 Jokerz Candy
🌱(ig) https://t.co/08Krz2Qf6r 
#weed https://t.co/UKs4bNd7s4"
1250,1568263575457636354,2022-09-09 15:42:27+00:00,en,"RT @Veriheal: California Gov. expands medical cannabis patient protections, Fetterman talks cannabis legalization with President Biden, and…"
1251,1568262911113445378,2022-09-09 15:39:49+00:00,en,when i use to go to the emergency a lot they use to tell me weed was making me sick 😭😭😭
1252,1568262520561074177,2022-09-09 15:38:16+00:00,en,@POTUS your lease legalize marijuana 💙💙💙
1253,1568262191920324608,2022-09-09 15:36:58+00:00,en,when the weeknd said “all I wanna do is forget about my past and smoke a little weed really nothin too drastic” he was so true 4 that
1254,1568261138370162688,2022-09-09 15:32:46+00:00,en,"@ReallyAmerican1 I don't use weed but I'm 63 &amp; can't remember a world without it. Does making it illegal stop use? I'm from CA, now CO. Taxes from sales go to schools, etc., and people aren't thrown in jail unless you DUI. I'm done with gov (R's) shoving their beliefs down our throats via laws."
1255,1568260657472016384,2022-09-09 15:30:52+00:00,en,"My essay on the failures of cannabis legalization, for the October issue of @firstthingsmag, is live online now:
https://t.co/ePJdB7LH2O"
1256,1568260606805016576,2022-09-09 15:30:40+00:00,en,We're cutting the weed garden down tomorrow. But in the morning it's so pretty. https://t.co/140l8Ioigx
1257,1568259937159073792,2022-09-09 15:28:00+00:00,en,Tryna sell weed pens hard asf when you don’t talk to nobody on campus 😂😂😂🤦🏾
1258,1568259748813733890,2022-09-09 15:27:15+00:00,en,"@OmarRiverosays Sure. My state is sitting on its ass and refuses to even consider it. 
 It also just admitted that most of the drug cases that congest its crime lab are marijuana related and wind up with few to no convictions because local prosecutors don't press for convictions."
1259,1568259549043499008,2022-09-09 15:26:28+00:00,en,"LOVING GOD,JESUS,ME GIVE$ TO YOU EVERYONE CALL TELL YOUR BANK TYPE$100ZILLION DOLLAR IN YOUR EVERYONE BANK ACCOUNT$1%SEND$1% OR SEND$10MILLION DOLLAR FEE$1%TO SON NGUYEN1762MESA ST.REDDING,CA.96001.EVERYONE COME PARTIE$ BRING$ 9LBS EACH PARTY DRUG MOLLY CRACK CRYSTAL WEED COCAINE https://t.co/nQ5ZN4f1ii"
1260,1568259313830924295,2022-09-09 15:25:31+00:00,en,"Ok, but the federal minimum wage hasn’t budged, your admin refuses to lift a finger on cannabis policy and the DEA is well a monolith. Oh and unions are still shrinking. Your point is? https://t.co/0cY4XP2TYO"
1261,1568258289833484288,2022-09-09 15:21:27+00:00,en,"@JoeRoscoe @ApollyonI @HarmadiJosh @LawsuitWatch Lol,… you don’t understand that weed control is not the only use for the product."
1262,1568258137060216834,2022-09-09 15:20:51+00:00,en,@MarijuanaMoment FEDS DON'T NEED TO CREATE A NEW STRONG CANNABIS REVENUE STREAM....THEY COULD INTRODUCE US TO THEIR PREFERRED BLACKBERRY MARKET ON THE LOW....
1263,1568258129921724418,2022-09-09 15:20:49+00:00,en,@funguy6113 @JoeBiden It's legal here in CA and it has helped my daughter with her extreme anxiety. We need a full throated testing regimen for Marijuana to determine what benefits it has for specific medical issues.
1264,1568256956946595840,2022-09-09 15:16:09+00:00,en,"💋 Happy Birthday Hubby 💋 
*
*
Full #bikini set on my #onlyfans
#LinkInBio #onlyfansbabe #model #Influencer #cosplay #MILEHIGHCLUB #coloradogirls #420community #420Life #CannabisCommunity #cannabis #fridaymorning #flirt #wifetease #wife #photographer #gamergirl #beautiful #sexy https://t.co/zem6hEjrhL"
1265,1568256164697186306,2022-09-09 15:13:01+00:00,en,"@Nick00610003 Link to that article is here: 
https://t.co/yd93RBQ5GR
If governments are concerned about people getting ""high"" there are still ways cannabis can be used to help patients. Pain, alzheimer's, anxiety, seizures, cancer - the list goes on. We have the evidence. It's time to legalize"
1266,1568256124704673801,2022-09-09 15:12:51+00:00,en,I kinda wanna move back home. I miss dispo weed among other things
1267,1568255309109686274,2022-09-09 15:09:37+00:00,en,@OmarRiverosays Yes decriminalizing marijuana at the federal leve
1268,1568255103714598914,2022-09-09 15:08:48+00:00,en,"@my_hive_away These fires are so scary. Have friends in Weed, CA second time fire burned through that town."
1269,1568254806170677250,2022-09-09 15:07:37+00:00,en,Everybody got weed but not everybody getting money
1270,1568254313616781314,2022-09-09 15:05:39+00:00,en,"@Bullymama6611 @Rosita09594168 @Bilked2TheBrink @CRPSisaRealPain @JenSawyer5 @lea_dahkotah69 @Mrsyumahotrod @PhilipD88584969 @chattyknana @eullrich11 @hellfire3 @MaryinKansas @LelenaPeacock @numb2thenumbers @eileendove910 @SpicyPurritos @EqualityCouple @suzanneleavey @RyanWard76 @WentschE @PeasantTheory @KatTwisted @MomalaDearest @CContrarus @RobertC94894966 @RuthWitch @hope411adcock @_Savage_Mom_ @mnthompson8 @pinky_or_brain @TNIrishLass @Random_Outlier @Irishbrat1966 @urbanfatbiker @totochaos @marquistrap @wittywax1 @Varinka58341321 @CitizenViz @D321Debbie @nofish_nonuts @juliairzyk @kingfrook @JSG_54 @shelley_bean60 @CanadaPain @RealJeffanator @ForensicMHSA @LennonMaclean Given physical receptors for opiates &amp; cannabis, first successful use of either would require genetic evaluations of very old human DNA. Either is possible but to predispose human use of either would require enormous amounts of time and selection."
1271,1568253796215848962,2022-09-09 15:03:36+00:00,en,"RT @BioHarvestBHSC: Join CEO Ilan Sobel for the BHSC October Shareholder Update. Includes Live Q+A session, and all interested investors an…"
1272,1568253449816375296,2022-09-09 15:02:13+00:00,en,"RT @BioHarvestBHSC: Our #biofarming technique can be applied to many, many verticals in the #cannabis sector. As pointed out in this articl…"
1273,1568253437858414593,2022-09-09 15:02:10+00:00,en,RT @BioHarvestBHSC: There are many challenges facing the future #sustainability of the #cannabisindustry. Our innovative BioFarming #techno…
1274,1568253374872670213,2022-09-09 15:01:55+00:00,en,RT @BioHarvestBHSC: Many organically labelled products still have a negative impact on the earth that could be greatly reduced. Soil alloca…
1275,1568253346892627969,2022-09-09 15:01:49+00:00,en,RT @BioHarvestBHSC: This article takes us through the multi-step journey of cultivating cannabis from seed to harvest. #Biofarming future #…
1276,1568253253791383554,2022-09-09 15:01:27+00:00,en,"RT @BioHarvestBHSC: #Cannabis publication @CannabisFN looks at the importance of consistency within the #cannabisindustry, why some #cannab…"
1277,1568253217485496320,2022-09-09 15:01:18+00:00,en,"RT @BioHarvestBHSC: ""Now that we have implemented the industrial manufacturing blueprint of our BioFarming #technology, in 12 months, we ar…"
1278,1568253015928315904,2022-09-09 15:00:30+00:00,en,"RT @BioHarvestBHSC: [Dec. 8, 2021 NEWS]  BioHarvest Sciences Inc. Produces Significant Amount of Cannabis Without Growing the Cannabis Plan…"
1279,1568253001738903555,2022-09-09 15:00:27+00:00,en,"Don’t call it a comeback! QR codes (whether you like to use them or not) have been utilized more often over the past few years.

Check out how marketers and package designers are communicating messages that are both entertaining and educational ⤵️
https://t.co/VVRvWiQQAk https://t.co/w1t5UVJukP"
1280,1568252959397658626,2022-09-09 15:00:16+00:00,en,"RT @BioHarvestBHSC: CANNABIS 2022-&gt; CEO Ilan Sobel passionately discusses the Company's #cannabis achievements &amp; scale-up, stressing that $…"
1281,1568252935338958849,2022-09-09 15:00:11+00:00,en,"RT @BioHarvestBHSC: Watch our new ""Introduction to BioHarvest"" presentation- our first interactive event since our Dec. 8th announcement th…"
1282,1568252804602511360,2022-09-09 14:59:40+00:00,en,"RT @BioHarvestBHSC: As @proactive_ca reports, our CEO Ilan Sobel recently issued our year-end shareholder partner letter. In 2022, upon com…"
1283,1568252771844952065,2022-09-09 14:59:32+00:00,en,"RT @BioHarvestBHSC: ""This major scientific &amp; technological achievement is unprecedented in the #Cannabis world &amp; is a strong validation of…"
1284,1568252657965342720,2022-09-09 14:59:05+00:00,en,RT @BioHarvestBHSC: CEO Ilan Sobel joins host Eoin Long of #Ireland's The Cannabis Review podcast to discuss our cannabis breakthroughs as…
1285,1568252580500742144,2022-09-09 14:58:46+00:00,en,"RT @BioHarvestBHSC: According to Oregon State University researchers 2 #hemp compounds, #CBGA &amp; #CBDA, were identified during a chemical sc…"
1286,1568252548687233024,2022-09-09 14:58:38+00:00,en,"RT @BioHarvestBHSC: Nearly 2/3 of private investors 65% consider #ESG issues when investing, with a big difference between investors younge…"
1287,1568252536145969153,2022-09-09 14:58:35+00:00,en,RT @BioHarvestBHSC: Our platform #technology can be disruptive across any global vertical where plant ingredient quality and consistency is…
1288,1568252522413826048,2022-09-09 14:58:32+00:00,en,RT @BioHarvestBHSC: Our #cannabis trichome cells are amalgamated in a proprietary high-density coral-shaped structure. This enables a trich…
1289,1568252508883062785,2022-09-09 14:58:29+00:00,en,"RT @BioHarvestBHSC: [Jan. 20, 2022 NEWS]  BioHarvest Sciences plans Ontario production facility to serve Canadian market with unique cannab…"
1290,1568252495264104448,2022-09-09 14:58:26+00:00,en,RT @BioHarvestBHSC: BioHarvest in the News- Green Entrepreneur publishes new article on how our full-spectrum non-GMO #cannabis biomass pro…
1291,1568252476427767815,2022-09-09 14:58:21+00:00,en,"RT @BioHarvestBHSC: PLANNED PRODUCTION EXPANSION TO CANADA-&gt; ""I am excited about the opportunity to bring such unique #Cannabis solutions t…"
1292,1568252412745449475,2022-09-09 14:58:06+00:00,en,"RT @BioHarvestBHSC: GROWING REVENUE PROJECTION-&gt; ""The 2022 projected #revenue guidance demonstrates the growing demand for our VINIA® produ…"
1293,1568252326703513601,2022-09-09 14:57:46+00:00,en,RT @BioHarvestBHSC: HISTORY IN THE MAKING -&gt; The first company ever to produce #Cannabis biomass WITHOUT growing the plant itself. Click be…
1294,1568252277697257473,2022-09-09 14:57:34+00:00,en,RT @BioHarvestBHSC: Cannabis Prospect Magazine reports on our recent announcement of plans to open an #Ontario production facility in #Cana…
1295,1568252230381477893,2022-09-09 14:57:23+00:00,en,"RT @BioHarvestBHSC: A study has generated a lot of buzz, after findings suggested that some #cannabis compounds may be able to block certai…"
1296,1568252181157134339,2022-09-09 14:57:11+00:00,en,"RT @BioHarvestBHSC: Join our CEO Ilan Sobel LIVE for #Cannabis Investing Virtual Expo February 9, 2022 @ 11:45am EST / 8:45am PST where he…"
1297,1568252132951826433,2022-09-09 14:56:59+00:00,en,"RT @BioHarvestBHSC: ""In recent years, the use of cannabis in the medical world has continued to skyrocket."" 🚀  With more viable uses coming…"
1298,1568252083400486914,2022-09-09 14:56:48+00:00,en,@RpsAgainstTrump We have legalized Marijuana in Washington State.  Opioid use is down and our prison's are not filled with people who were caught with pot.  I have four physicians who all have told me to use it for my RA.  Not to mention the money it brings in for our schools etc. .
1299,1568252048264597507,2022-09-09 14:56:39+00:00,en,"RT @BioHarvestBHSC: Doc Rob, the ""Concierge for Better Living"", has a great discussion with CEO Ilan Sobel on CannabisRadio.

$BHSC @Cannar…"
1300,1568251706915393537,2022-09-09 14:55:18+00:00,en,"RT @BioHarvestBHSC: ""Canada's recreational marijuana sales could reach CDN 4.8B this year, which would be 19% more than 2021's estimated fi…"
1301,1568251679786549252,2022-09-09 14:55:11+00:00,en,"RT @BioHarvestBHSC: UNLEASHING THE POWER-&gt; In this Investing News Network video, our CEO Ilan Sobel talks about $BHSC gearing up to unleash…"
1302,1568251609372581891,2022-09-09 14:54:55+00:00,en,"RT @BioHarvestBHSC: [Mar. 23, 2022 NEWS]  Bioharvest Sciences Inc. Successfully Completes Cannabis R&amp;D Program

$BHSC #technologynews #cann…"
1303,1568251567538868224,2022-09-09 14:54:45+00:00,en,RT @BioHarvestBHSC: MISSION ACCOMPLISHED-&gt; As reported today we have successfully produced #cannabis biomass in large-scale industrial bior…
1304,1568251551562489858,2022-09-09 14:54:41+00:00,en,"RT @BioHarvestBHSC: CANNABIS BIOMASS WITHOUT GROWING THE PLANT ACHIEVED-&gt; ""We are now ready to bring our first unique #Cannabis composition…"
1305,1568251544717635590,2022-09-09 14:54:39+00:00,en,"Yesterday I went to a small dispensary in Lomita CA to buy gummies. Since my focus is on cannabis education for 55+, I was excited to see that 3/4 of the customers were obviously over 60 and it wasn't even a Senior Discount Day. 

BABY BOOMERS STILL ROCK!!"
1306,1568251503864840193,2022-09-09 14:54:29+00:00,en,"RT @BioHarvestBHSC: Our CELLicitation platform #technology is a true market disruptor, cementing BioHarvest's position as a leader in plant…"
1307,1568251499859296257,2022-09-09 14:54:28+00:00,en,@harleyrox_xoxo @Boatfreak9082 Let’s own it idgaf just out of spite fuck em #MARIJUANA
1308,1568251457018920960,2022-09-09 14:54:18+00:00,en,"RT @BioHarvestBHSC: Canada’s #cannabis retailers had record 2021 sales- ""The year was highlighted by eight straight months of growth from M…"
1309,1568251418729132033,2022-09-09 14:54:09+00:00,en,"RT @BioHarvestBHSC: According to a Deloitte report, since #Canada has legalized recreational #cannabis in 2018, the industry has contribute…"
1310,1568251377716953088,2022-09-09 14:53:59+00:00,en,"RT @BioHarvestBHSC: Join our CEO Ilan Sobel, on Apr. 7th @ 2pm EST / 11am PST, for our Q1 2022 Shareholder Update followed by a live Q+A se…"
1311,1568251325581869063,2022-09-09 14:53:47+00:00,en,Main reason I stopped going.. S/O Dr G being an absolute stuck up pompous ass hole and basically not even listening to me ever again after I admitted I smoked medical cannabis. Fuck the western health care/education system. Shit all run by big pharma 🤝 #ZombieLand #AmeriKKKa https://t.co/8tufa1V7c5
1312,1568251182405275651,2022-09-09 14:53:13+00:00,en,RT @BioHarvestBHSC: Cannabis can leave a large environmental footprint if it isn't managed carefully. We feel our #technology will be a mor…
1313,1568251160577953798,2022-09-09 14:53:08+00:00,en,"RT @BioHarvestBHSC: STRONG Q1 2022 RESULTS-&gt; ""I am equally excited by the completion of the #Cannabis development program &amp; the highly diff…"
1314,1568251111257120769,2022-09-09 14:52:56+00:00,en,"RT @BioHarvestBHSC: Considered a cosmopolitan pest, mites have been reported feeding on 3,877 different plant species, including #cannabis.…"
1315,1568250926745489411,2022-09-09 14:52:12+00:00,en,"RT @BioHarvestBHSC: Creating #cannabis trichomes, the active component of cannabis that gives it its sought-after properties, without growi…"
1316,1568250879366647810,2022-09-09 14:52:00+00:00,en,"RT @BioHarvestBHSC: Chris Hadfield, who has spent time on both the Russian space station Mir &amp; the International Space Station (ISS), belie…"
1317,1568250763972837378,2022-09-09 14:51:33+00:00,en,"RT @BioHarvestBHSC: As pointed out by this article, recent studies reviewing environmental impacts of #cannabis cultivation shows that grow…"
1318,1568250719592931328,2022-09-09 14:51:22+00:00,en,"Will other states will follow suit?
In alleged case of child abuse or neglect, a parent’s or guardian’s USE OR POSSESSION OF #CANNABIS is treated in the same manner as a parent’s or guardian’s use or possession of ALCOHOL AND LEGALLY PRESCRIBED MEDICATION.https://t.co/RdwyPyczAR"
1319,1568250699812667394,2022-09-09 14:51:18+00:00,en,RT @BioHarvestBHSC: Everyone understands contaminant testing is crucial however most businesses are in a gray area on the topic. Since our…
1320,1568250685589700608,2022-09-09 14:51:14+00:00,en,"RT @BioHarvestBHSC: ""Could 2022 be the year for pharmaceutical #cannabis?"" @Michael_Sassano writes that ""2022 is looking like the year phar…"
1321,1568250659236880386,2022-09-09 14:51:08+00:00,en,@clydediesel44 @JeanetteAmodio @OmarRiverosays The people who get jail time for weed possession are disproportionately POC.
1322,1568250615842603013,2022-09-09 14:50:58+00:00,en,RT @BioHarvestBHSC: Our Bio-Plant CELLicitation™ technique provides enormous benefits over conventional #cannabis cultivation. Click here t…
1323,1568250542677270529,2022-09-09 14:50:40+00:00,en,RT @BioHarvestBHSC: As our CEO Ilan Sobel tells @proactive_ca @stevedarling our unique full-spectrum profile #cannabis composition will inc…
1324,1568250515019948037,2022-09-09 14:50:34+00:00,en,"RT @BioHarvestBHSC: With expanding legalization &amp; an aging population, many research reports are suggesting huge growth in the medical #can…"
1325,1568249989922721793,2022-09-09 14:48:28+00:00,en,There’s no hope in life. I smoke a lot of weed to try and forget this world and live in a happier one. #WeedLovers #StonerFam #marijuana
1326,1568248956483780609,2022-09-09 14:44:22+00:00,en,"RT @BioHarvestBHSC: #Canada's Mountain of Unsold Cannabis Waste-&gt;  Roughly 447,118 kg, or nearly 500 tons, of unpackaged dried #cannabis wa…"
1327,1568248928025411584,2022-09-09 14:44:15+00:00,en,"❓Do you puff on cannabis cartridges? We have a new cool device that allows you to fill a cup and drink it like a beverage. Also a water attachment available cooling down your hit

Now featured in our consumption lounge and available to purchase in store. @GeorgiaHempCo https://t.co/uZzhHphwB4"
1328,1568248879409242113,2022-09-09 14:44:04+00:00,en,"@MSTraders_ca @HonieeBean @TorontoStar @bruce_arthur @hexo @CanopyGrowth @tilray Yes. My point exactly. You don’t care about *cannabis* or legalization or the industry. A rightist carpet-bagger here to cash in by shorting @hexo as they go down. 
Fuck cannabis stocks. The big LPs can’t make good product. 
Only buy quality from craft producers 😘👍🏻"
1329,1568248865803075586,2022-09-09 14:44:00+00:00,en,@StockTrades_CA Still a very good return for early investors. A completely different outcome for someone who purchased near or at the peak. Almost all cannabis stocks suffered the same fate.
1330,1568248782860554242,2022-09-09 14:43:41+00:00,en,"RT @BioHarvestBHSC: 2022 Priority # 3 - Initiate new clinical trials for VINIA, Olive cell, and #cannabis products to differentiate our the…"
1331,1568248498348244993,2022-09-09 14:42:33+00:00,en,RT @BioHarvestBHSC: The following visual uses a map to show the expansion of legalization in the United States. Most states began decrimina…
1332,1568248483211100160,2022-09-09 14:42:29+00:00,en,"RT @BioHarvestBHSC: ""Our consistent, clean &amp; efficacious #Cannabis, produced with the highest #ESG credentials &amp; capital efficiency, has re…"
1333,1568248378202660864,2022-09-09 14:42:04+00:00,en,"RT @BioHarvestBHSC: Q2 2022 Results-&gt;
✅ Record VINIA® sales orders USD 947k, a 99% growth over Q2 2021
✅ On track sales order growth guidan…"
1334,1568247979953332226,2022-09-09 14:40:29+00:00,en,do you think they’ll name a weed strain after the queen
